Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE
83053f28,0,0.10718683688346,0.029650484291677,0.01739319780948,0,0.096754796629064,0.035414439727596,0,0.0066155689849868,0,0,0.024956514694759,0.0060399182357976,0.07425532582992,0.011082677472301,0.12146836785676,0.22613083784905,0.0006,0.21338396780682,0,0,0.029048533990277,0.09,0.15815604928508353,1.0132264110280451
8377de42,0,0.10660512954569,0.1379778770934,0.17173334863746,0,0,0,0.076414275618478,0.039084845735597,0,0,0.052956951560665,0.012721966401788,0.079266512828171,0.036390644434151,0.10394583998858,0.051019248133673,0.0080456666075367,0.11322383222227,0,0,0.01061386119254,0,0.5389241407992804,0.8530746607175248
83da3553,0.12575539625714,0,0.23891677859166,0.051634431532421,0,0.0917735191323,0,0,0.048877138371725,0,0.035458959111056,0,0,0.18295759696908,0.019753901459991,0.075007085774603,0.0905254751674,0,0,0.024280573077125,0,0.015059144555485,0,0.5420063422965907,0.8409804250342189
8458d0dd,0.14737637851657,0,0.44624936705838,0.073126158532694,0,0,0,0.01599714162971,0.011986568243853,0,0.012142163860112,0,0,0.026946495039734,0.040808246570843,0.05677158920315,0.046079917014431,0,0.12251597433053,0,0,0,0,0.7818683615269612,0.6319362029093653
85ac083c,0.048523271044915,0,0.058586747169697,0.16005739815736,0,0.12682729883197,0.032126085665411,0.039043719157732,0,0,0,0.057296295748409,0,0,0.11598460691155,0.088695001770934,0.07322337421737,0.0045034713275335,0.18141703843989,0,0,0.013715691557221,0.05,0.2250526067100986,0.9897452629059761
87d1452e,0.12497565338899,0,0.16217775075049,0.047712063391703,0,0.1366298661041,0.030175312887559,0.011589806795297,0.048554728177446,0,0.0030924765899411,0.021887799782488,0,0.13334823551777,0.035277063468776,0.20460371854724,0,0,0.0026442346374751,0.0062329372200405,0,0.031098352740688,0,0.4634368581907679,0.885147240896415
89105180,0.04164076781138,0.010335497667203,0.19750359895528,0.14888864891416,0,0.066812873984898,0.046235284222432,0.0031053599613235,0.0049644322927537,0.0026152369616231,0.014256138730043,0,0.0072945508360511,0.073322663798519,0.096757536259829,0.099032986254198,0.11814311264627,0,0.069091310704035,0,0,0,0,0.5069006356544722,0.8657371160619176
89658cba,0.092163673914314,0,0.2557665446307,0.10461846062052,0,0.0038830778556856,0.14764842371434,0.018577513457974,0,0,0,0.013034429231522,0,0,0.042006752408074,0.17045950888377,0.10683411147526,0,0.0050047074998378,0,0.0028326543126073,0.037170141995382,0,0.6713723954347031,0.7716512327302213
898379ca,0.15366631245073,0,0.55327971247135,0.06066750126681,0,0.019019564823959,0,0,0.028096812463791,0,0,0,0,0.021018871297518,0.0032361169870589,0.045902947281193,0.050498451769451,0.0010820738150782,0.055403755998314,0,0,0.0081278793747452,0,0.7223820807826011,0.6950366663276233
89a3db54,0.034924324378463,0,0.020799005430905,0.051182064021219,0,0.10091115467,0.12112857194998,0.010583234366645,0,0,0,0.06463288126412,0.064681566122422,0.034625453761425,0.092068136571074,0.11686204563012,0.13545901196091,0.10364478840379,0.032129498215357,0,0,0.016368263253582,0,0.39161837968873947,0.9188073475618233
8a2863d8,0.12833053093122,0,0.025945014952028,0.040124508902134,0,0.23611429890422,0.032323753054214,0,0,0,0.0012786878289203,0,0.0020363605843085,0.15509428299692,0.0007,0.09801803749982,0.061874755030823,0.082898964477046,0.057557594271639,0,0,0.077749677163055,0.06,0.2049461913871626,0.9976271562866912
8aa24565,0.15701507190503,0,0.23297925244783,0.0057188177986272,0,0.10517372068381,0.03256323814922,0,0,0,0,0.023847136033414,0.030515794620907,0.027088337161878,0.050654169421986,0.14016674524137,0.087665964016704,0,0.033281718190972,0,0,0.073330034328244,0,0.35591882035129063,0.941092854598887
8bb0ee3a,0.17831402382123,0,0.20015975190227,0.020076046818694,0,0.13976679430268,0,0.040161902586968,0.026247509122289,0,0,0.029760450634002,0.0089071419014179,0.11084064591086,0.033768547437773,0.081381680664227,0.021016478941324,0,0.1051677712339,0,0,0.0044312547223699,0,0.571792075313125,0.8256075500161776
8c64308a,0.23937765460755,0,0.14630115516163,0.14482548816806,0,0.072031406789298,0,0.048518358876143,0.083596060866648,0,0,0.024103430675827,0.016167590065495,0.13590801822397,0.079693931073387,0,0,0,0,0.0094769054919957,0,0,0,0.5779851926613946,0.8172343724447046
8c9a74f3,0.19292960765785,0,0.32165139132288,0.045656778074157,0,0.066710358199836,0.01003068552432,0.0088928127206188,0.00954489865636,0,0,0.062873556896678,0,0.078535961517236,0.0080079684049836,0.062634219995646,0.050750805199882,0.031797992806291,0,0.022443390040418,0,0.027539572982837,0,0.7320566988760833,0.6964781395275197
8cd200d8,0.11966145432877,0,0.069971135429355,0.0074506484323467,0,0.12248776024595,0,0,0,0,0,0.040680850152281,0,0,0.0009,0.037835081518719,0.39900263725065,0.045709930284502,0.12605431167982,0,0,0.030205076764626,0.02,0.32708364243585814,0.948313578553623
8dcf8486,0.23916482399501,0,0.32218343829237,0.10327930229167,0,0.007424934838952,0,0.022536599324648,0.001213754539313,0,0,0.059904626654039,0,0.043477321734998,0.01266747079805,0.04266259945502,0.0408045350932,0.03288207330529,0.054265133251128,0,0.0081899667210688,0.0093434197052356,0,0.6731627358009606,0.7403965696826699
8df93787,0.022561219332679,0,0.012747655935559,0.027161231920427,0,0.12418223605008,0,0,0.046589302347198,0,0.036558940335685,0,0.17553399702019,0.020438821513943,0.0017148800871071,0.21432467926589,0.1216732631762,0.050435690528883,0.092784396631482,0,0.019218532527998,0.034075153326675,0.07,0.18050180157203796,1.0050400475905692
8e1d09e8,0.13186322047546,0,0.070855463397635,0,0,0.08750682430243,0,0.04294796228799,0.078122433045937,0,0.062533959370176,0,0,0.4645468645472,0,0.046188056827436,0.0013787495601328,0,0,0.0092899990503985,0,0.0047664671352073,0.04,0.2320825148837432,1.0242419272549277
8eb179a6,0.074395575444848,0,0.30982599139159,0.19421616446932,0,0,0.090154030735707,0.0054100172704644,0.067947959668141,0,0,0.024807497993317,0,0.12903611308316,0.026541318731092,0.068105927097576,0,0,0.0028011976490241,0,0,0.0067582064657494,0,0.6756301854560639,0.7526092138097034
8f2c0849,0.016582582899611,0.0063269579896048,0.21206135564208,0.11815296797976,0,0.020579750764548,0.005458423573167,0.050175177726549,0,0.14147348879513,0,0.036983876803812,0,0.026849108421213,0.090443305633064,0.16054972727943,0.031663562488284,0.013187546567174,0.028346023927135,0.038206367767205,0,0.0029597757422278,0,0.427136259641737,0.9032683898300327
8f4891e2,0.12410276518787,0,0.16265475594066,0.12952505402535,0,0.08564364201276,0.080643748705314,0.017973315224622,0,0,0.0029952619212903,0.049497733303118,0,0.088139392046803,0.055600793826252,0.073683602325689,0.029183405918801,0,0.034423231851471,0,0,0.06593329771001,0,0.47953649715170704,0.8777592835313046
906d81f3,0,0.0078101364719895,0.0013502599149499,0.12070806689812,0,0.066706587526322,0,0,0.0097948828059676,0,0.024490710838439,0,0.055436220248856,0.060445286460027,0.013658632496291,0.1586490102808,0.1953213260303,0,0.14861075486435,0,0.069785030471494,0.067233094692097,0,0.37851498243318843,0.9247540009391295
90af0faf,0.11976355057637,0,0.42080947162926,0.065457175749946,0,0.010897531309051,0.047240691737201,0.0011162057837749,0,0,0.0084724449184445,0.0003,0,0.14010568712899,0.074602290021139,0.075587992001179,0.008626286908016,0,0.016619004042876,0,0,0.010415433586967,0,0.7225343339511177,0.6951099658905032
92f18d53,0.066843353250155,0,0.016684671826294,0.21715389040476,0,0,0.0026323969235912,0.049528433875688,0.049614604736648,0.015101197318942,0.012423511184336,0.029098750572851,0,0.32624362096454,0.12110069287424,0.093574876067946,0,0,0,0,0,0,0,0.6015115159899184,0.8032960929409846
937cc0bd,0.14332444185192,0,0.27220040516595,0,0,0.060706951047276,0.014097755299672,0,0.013694527532187,0,0,0.026321217896779,0.012291119307829,0.18038716050926,0.0067433861354906,0.071371546320406,0.10132825563154,0.032871314556044,0.043484470213579,0,0,0.021177448532081,0,0.598226062021815,0.8041838810004922
944c109e,0.096051871916823,0,0.23960962518353,0.047745152513637,0,0.14071966446244,0,0.026718747576154,0.016861620234409,0,0.047586806424249,0,0,0.11743310170613,0.049455888413212,0.040832426713869,0.079592235976018,0,0.084032386187404,0,0,0.013360472692125,0,0.5224651102371191,0.8545158350313335
94da98fb,0.1274605091601,0,0.43737158803189,0.059055661350342,0,0.073254765525899,0.023167901571367,0.014918783267211,0.0060328402628097,0.0092721970266406,0,0.033708532695199,0.017698574766853,0.058160889654338,0.0051100639902278,0.030228980710559,0.063670561451881,0.021979566671591,0.014348941301389,0,0,0.0045596425617096,0,0.7328227952410541,0.6847699614202656
95167b79,0.080431806778494,0,0.51833271833517,0.096881043386874,0,0.028091848199587,0.050176073124266,0.0048197742620703,0.028928709433147,0,0,0.0075803899056887,0,0.033110534570864,0.013833554444644,0.039245945512208,0.067921768757786,0,0.017259862126351,0,0,0.013385971162854,0,0.7632666164259038,0.6483318117480407
959e98c8,0.019734846719605,0.033053818284545,0.058229886291955,0.042469436836789,0,0,0,0.0071922073325347,0.067017653592741,0.001611727325924,0.073098519710989,0,0,0.35958045150893,0.0070922935837077,0.12864189251743,0.022474574577092,0,0.15442809406397,0,0,0.025374597653781,0,0.44640818911864877,0.8952260431000868
96717cca,0.11329014800053,0,0.053107863635211,0.10066009762496,0,0.13502696789143,0.026068414222519,0.025553073411245,0.017476775283233,0,0,0.035667958336698,0.012771326131775,0.098027224194754,0.072641478431526,0.11792633787437,0.077430654269385,0.020538251941248,0.074783302604022,0,0,0.019030126147088,0,0.3510808120169298,0.9355254078488847
96a02b1f,0.059038587926969,0,0.25613850169507,0.07724873315072,0,0.070751138178623,0.074519081516255,0,0.0001,0,0,0.048094410971353,0,0.19946353070983,0.097372313154406,0.084562879342892,0.013631361215523,0,0.0048937924642668,0,0,0.014235323932534,0,0.5225272198009698,0.8521435281929496
97f3c6a3,0.027996162904492,0.027032997921318,0.070624551107046,0.12413346067134,0,0.056853079597963,0.089988805407994,0.018478264562518,0.0001,0.012864042105682,0,0.19845213412419,0.0070188498621326,0,0.0366909294369,0.17178166582328,0.029210401540002,0.071998317272477,0,0.0027915241175979,0.018609090454172,0.035358293469439,0.07,0.18527215570040487,1.0170448079463554
97fbdeeb,0.18083386090972,0,0.2058545017789,0.022137777452372,0,0.084404933632311,0,0.022507064514751,0.021053923227472,0,0,0.010844182541498,0.01284254820851,0.14303870761742,0.055004760055126,0.095797134777078,0.083927521607322,0,0.051853941332116,0,0,0.0098991423454103,0,0.5906276746271842,0.8128241828077098
989ceb12,0,0.19927549083879,0.11314143229634,0.2331960175634,0,0.056791495256463,0.036695890372462,0,0.046808891068293,0,0,0.005270806646853,0,0.1197565833436,0.019811871657378,0.049685520584121,0.028464410602039,0.0094269649816596,0.077607210895464,0,0,0.0040674138931355,0,0.5776740557634646,0.8263608717939441
98b20d7c,0.12755222287414,0,0.21660237644234,0.10238345825679,0,0.14726865334148,0.083548586292456,0,0.013352478090527,0,0,0.017451440846787,0.019831442130085,0.0003,0.014375244101506,0.099511694515879,0.0086831633997176,0.019973699771974,0.11254569267856,0,0,0.016598084578904,0,0.5388687378341857,0.8460049419394102
98fcd5aa,0.13912623453092,0,0.29875370339578,0.15683163038551,0,0.066877338435889,0,0.078667197249248,0,0,0,0.039307272617366,0,0.062401662447218,0.029658390897777,0.069324403903337,0.02038175502092,0.010086532108067,0.016295556315296,0.010639279505398,0,0.001649043187265,0,0.7358238151551018,0.7025618827781989
994acd99,0.15086074798544,0,0.21813227789664,0.075183429829178,0.0004,0.0097552635973365,0.014292203784916,0.020438752853244,0,0,0.014016581649289,0.00900319128554,0,0.11779240452212,0.041511609878836,0.1150901214088,0.04948865066696,0.017358027160319,0.12044407127989,0,0,0.026248042504846,0,0.5710861171959638,0.8261341067831083
994ba708,0.12947861987624,0,0.229473366544,0.065417574626287,0,0.0023312162719826,0.039358721713619,0.013597921288751,0.019841897799573,0,0.014314394625953,0,0,0.31889098918373,0.022614497507106,0.099280036521815,0,0,0.024221054556206,0,0,0.021179709484743,0,0.6032598605014322,0.7992071526362468
99580e31,0.21051322554144,0,0.15423284233902,0.029062167058638,0,0.12581991550281,0,0.015952486820478,0.031313797419012,0,0.069072577186377,0,0.0023121227263047,0.042649112336115,0,0.052724071016732,0.061110807607002,0.019019579445376,0.17456232518944,0,0,0.011654969811252,0,0.5066096205781545,0.8624651421439861
99ca2aaa,0.074042864129421,0,0.10201580404746,0.10795835321343,0,0.12327159782561,0.051830289625605,0.046198859643344,0,0,0.011737933424037,0.013057642341654,0.0049148583643424,0.018233442476255,0.11826903720501,0.10326962216859,0.11578059563042,0.013487842769009,0.060023224317511,0,0,0.035908032818297,0,0.4162597854131991,0.9082973116455688
9a07164a,0.066179243420846,0,0.11838464512383,0.0033792614410082,0,0.12335720235394,0.0065449733098555,0,0,0,0,0.020012545762599,0,0.064097302930086,0.0044377755053746,0.23654568040093,0.13892281024407,0.022628491473608,0.11213848386909,0,0,0.083371584164751,0,0.4236667292746959,0.9050237633690326
9b77c8a1,0.18899780590915,0,0.37784960435274,0.037374200144508,0,0.067388822490016,0.024218939997977,0,0,0.0001,0,0,0,0.11078847784724,0.025161495410074,0.040344176681121,0,0.009091490624312,0.10801357473476,0,0,0.010654418676856,0,0.6806923587900918,0.7333417502086619
9bab6023,0.089831881072613,0,0.34283647459588,0.074008873543442,0,0.012577122601285,0.027085931842032,0.020507483365354,0.026409280889368,0.0075898199235355,0,0.020815425090984,0,0.23851070356486,0.072061387173711,0.051745376076317,0.011509435120046,0,0.0045108051405669,0,0,0,0,0.6022954979578056,0.797734420735508
9bc59130,0.14194911717739,0,0.29631391305286,0.089174077310884,0,0.0030110216535918,0.080447910307603,0.025924804619195,0,0,0,0.086539324799885,0,0.078602960513356,0.025385445083818,0.018848095124217,0.053918287435135,0,0,0.029594919055949,0.047678510778706,0.022611613087404,0,0.5657455018385603,0.8243059553022117
9bf66417,0.2005259570118,0,0.22131299769182,0.007123375292607,0,0.087160460139108,0,0.059075996714767,0.0041315496239455,0,0,0.036263310564063,0,0.10227873924969,0.022931592960157,0.096597408059395,0.066464265527203,0.04524379561162,0.016494313339027,0.0063812719933596,0,0.028014966221437,0,0.6233622247126943,0.7903812634415355
9c21f775,0.13321965420504,0,0.26694841314124,0.085345065347343,0,0.1124922541365,0.03108854369318,0.0077711055651102,0,0,0,0,0,0.05008632356615,0.032173501778112,0.073934783406105,0.07120022899977,0.028280620939387,0.083355733403239,0,0,0.024103771818822,0,0.6568570151879376,0.7722603406787025
9c62a984,0.1006310275201,0,0.22051757856307,0.2093343169678,0,0,0.088489334015163,0.002626281328685,0,0,0,0.044170504889967,0,0.043472710693634,0.084982139852659,0.058312936132838,0.010194734508556,0.024165238477778,0.082762730760865,0,0,0.030340466288885,0,0.6215221712611284,0.7981922570535166
9c75e183,0.17025284914887,0,0.27425337093867,0.038570329478698,0,0.14740105312512,0.0051906756754904,0,0.013729807134668,0,0,0.058123025184567,0.013834213922457,0.055718974030774,0.018656215505905,0.074960957354191,0.024725823409103,0.026991593132346,0.056873968366518,0.0007,0,0.019999906540321,0,0.6538100695343454,0.7670437045325483
9dd22540,0.17253274527446,0,0.49118614115338,0.022815671755289,0,0.026436435017693,0.017952517558795,0.031278646274054,0.011461086352089,0,0,0.027382455048984,0,0.1628837475161,0.015515850998233,0.013609630980263,0.0009,0,0,0,0,0.0060300853927134,0,0.8008305216649555,0.600474868895041
9e49e3ff,0.092300487335327,0,0.16803119226831,0.056056313878358,0,0.12276974283007,0.0064154535857088,0,0,0,0,0.0019754428669742,0.01107513488774,0.063779252042307,0.0033522239107206,0.10069354629153,0.11506839049408,0.016832647034793,0.23407234042011,0,0,0.0075778321539562,0,0.4604957323867885,0.8882419313098653
9e64cef1,0,0.085771788208054,0.070717772390788,0.096384145574994,0,0.022072511154195,0,0,0.040174073188731,0,0.075160575545305,0,0.01196064300215,0,0.026573783968942,0.31942615284284,0.026965826688611,0.0059745395007302,0.20764562960692,0,0,0.011172558327736,0.02,0.31312394875149274,0.9519631287658726
9e7321e1,0.056793199302576,0,0.098961718507156,0.095313900112478,0,0.019397069157718,0.071871264377947,0.02624503976412,0.0085925388763103,0,0.039924272084366,0,0,0.25431309884247,0.073775376044513,0.11830334948415,0.039870225776813,0,0,0.079288003331923,0,0.017350944337459,0,0.35496653379021725,0.9372733585169026
9f64d4a4,0.0077149535426494,0,0.2483260503161,0.11068892434776,0,0.073058224109256,0.051560900888349,0.011041653471761,0,0,0.0033712206316993,0.038185998282793,0.0005,0.13686630429333,0.10935269326942,0.12570996808357,0.019807682188024,0,0,0.035717980295005,0,0.028118280358468,0,0.47301423278348265,0.879956741294617
9fc18ac7,0.098947890919673,0,0.14043832569505,0,0,0.093184994597776,0.022619169206381,0.0061502892364047,0,0,0,0.034977206745898,0.011599257673169,0.18330684333427,0.0031074654857667,0.061779811648792,0.12259573663964,0.032653805555785,0.11182169128351,0,0,0.076817511977893,0.03,0.27410377895217874,0.9717230703218104
a059cf08,0,0.08427520061782,0.13171281913329,0.037022941064497,0,0.10089827609767,0,0,0.061140894256164,0,0.0025158715270386,0,0.11066353910326,0,0.0048628238119299,0.1667424410215,0.046972366323989,0.034449691548778,0.21628234218037,0,0,0.0024607933137076,0,0.42698181070133634,0.904613002311659
a1231612,0.10225531402861,0,0.3627256225348,0.093191831595747,0,0,0.030260283947326,0.07445556989716,0,0,0,0.021049792267346,0,0.15436189695462,0.047494616161043,0.080893915991342,0.019280049034806,0,0.014031107587195,0,0,0,0,0.6204524521870493,0.7846218741721639
a12ff0ad,0.13692467465182,0,0.32651296793497,0.11057880818341,0,0.038522969929101,0.036748388365553,0.069184206083324,0,0,0,0,0,0.056147757230584,0.031305121324539,0.077124662070189,0.02637727871059,0.010809246440798,0.069404869873871,0.0009,0,0.0094217363922391,0,0.6727510812271513,0.7495749994692829
a22817b9,0.11757276303905,0,0.17367102518398,0.13758462978964,0,0.12453425210947,0.0060339301263387,0.0080815593854704,0.013506370666827,0,0,0.029890516724085,0,0.017437603793128,0.041311690754302,0.070248168633025,0.11820151929022,0.023126620173997,0.099331781192855,0,0,0.019467569137614,0,0.5115630039198068,0.8628448462899214
a24d07c0,0.10534854127425,0,0.15826832662516,0.016360271610508,0,0.20668057183899,0,0.0008,0.048329740496406,0,0,0.072910931625569,0,0,0,0.063679717951219,0,0.082550060757173,0.2149628058211,0,0,0.030105917723565,0.05,0.22971620422344707,0.9926390856261071
a28e1869,0.13588925531073,0,0.38780465967187,0.010814598518593,0,0.11712358324871,0,0.011732501681085,0,0,0,0.048427443196056,0,0.067243972388588,0,0.032456988596412,0.043878315953343,0.055347768007195,0.061885026279105,0,0,0.027395887148319,0,0.7702444134512791,0.6591457012626156
a3582f2d,0.087423257666848,0,0.22621569509287,0.05678291781391,0,0,0.0044027799741247,0.077545796932894,0.032144367864641,0.019170108565785,0,0.06916977629081,0,0.15098849779103,0.063041133454781,0.11080114841472,0.078466631217095,0,0,0.0065047328964631,0,0.017343156024036,0,0.47867191629101036,0.8768787805326569
a506e085,0.17788345835028,0,0.25472635534115,0.047304628707108,0,0.11550154774014,0,0.014984448532208,0.040068777002914,0,0,0.068874752882345,0,0.041073104834343,0,0.01244679186999,0.018491813217788,0.031086761739122,0,0.13406980591254,0,0.043487753870076,0,0.6313122080566982,0.7817370912391367
a54f5ecf,0.24912606050984,0,0.23830499175931,0.075257008995311,0,0.12974523018588,0,0,0.077804449589091,0,0,0,0,0.024021796307099,0.011193417769328,0.08168195753099,0,0.0045415056445909,0.1072602979128,0,0,0.0010632837957616,0,0.653683109082904,0.7615017184576643
a55e6cad,0.14041170703264,0,0.23523703689357,0.15548400404132,0,0.030559532999134,0,0.071309599758145,0,0,0.02183100908847,0,0,0.12020250661414,0.10844426409193,0.080278502075992,0.0049656388966797,0,0,0,0.031276198507976,0,0.09,0.1597675264514145,1.0462523971487074
a571b078,0.16417876336107,0,0.43479423152678,0.031763388122653,0,0.023312759488644,0.03850616070528,0.029693497674571,0,0,0,0.04289213773849,0,0.11266762383558,0.021150253052877,0.063489406677372,0,0,0,0.017286650157204,0,0.020265127659486,0,0.6494845608788024,0.7600143933724752
a5869c6f,0,0.10976848089175,0.10339091248374,0.088045163592925,0,0.016925169056604,0,0.027024514464028,0.052074836052288,0,0.047068199194351,0,0,0.070157960052737,0.022391153147807,0.10574209410897,0.15499436706294,0.022013568145387,0.082288253268902,0.052197474447039,0.0081036848923024,0.037814169138227,0,0.42695101554246906,0.9046576405841334
a5e71850,0.073714032863765,0,0.3686537865966,0.099746304345177,0,0,0.014247166071319,0.026164346662314,0.011775775872369,0.0009,0,0.026551398240274,0,0.25187868546943,0.019054914385775,0.062798336435696,0,0,0.043416758963252,0,0,0.0010590636821276,0,0.600995098807653,0.7986219236220103
a6801749,0.0328730337525,0.018643862172628,0.056872208608811,0.064843389781345,0.015555207412739,0.26388474198036,0.082287954302659,0,0,0.020058544280669,0.022563677626512,0,0,0.040901225385007,0.04094917655797,0.1749469450722,0.085003196268946,0.030703853760726,0,0.012804402256702,0,0.037108580780228,0.06,0.19932159974607816,0.996289285048614
a72fb099,0.19702547552004,0,0.35142374366817,0.07367106673451,0,0.0036409286730394,0,0.046743122833464,0.028211900737558,0,0,0.042472954692765,0,0.095888325578028,0.053580113227158,0.0012019152861305,0.046155830236022,0.010662028409134,0.044293493537387,0,0,0.0050291008665988,0,0.6838019819733684,0.7315233572029678
a7ac2239,0.16718846177209,0,0.23090045296871,0.2177254192608,0,0,0.1597680275459,0.028197775804703,0,0,0.0025524038023245,0.045540045435298,0,0.02288838003339,0.037461720371176,0.064227787109246,0.0005,0.0037263790587863,0.01933418140955,0,0,0,0,0.5878460965886443,0.8108185485526153
a7d6c6ab,0.12779869253253,0,0.082566816670828,0.02623957374795,0,0.053896167912456,0.0042374771378076,0.043534604449261,0.059412755384107,0,0,0.029360668971479,0,0.10128953110946,0.0068596911806628,0,0.29159103167916,0.10151974340686,0.068832633791812,0,0,0.0028606120256274,0,0.5621584345658118,0.8401458675312135
a7db602f,0.10714379889818,0,0.23580647901471,0,0,0.058670846489729,0,0.028788773620531,0.019145864518697,0,0,0.03005924685071,0,0.20505412869645,0.036814797634714,0.16597533330812,0.0050380062272135,0.038726229717271,0.014837198883419,0.0054186895667416,0,0.048520606573517,0,0.5312699163551338,0.8465937195388763
a925313a,0.23745939516606,0,0.18405010700379,0.040607095474608,0,0.0047632545973865,0,0.053118489831677,0.028551317999757,0,0.038247005354726,0,0,0.29962897105638,0,0.059384349858701,0,0.041485037972203,0,0.012704975684707,0,0,0,0.4975822020103941,0.8681447045200731
a9452e8a,0.06069639778241,0,0.068105690227347,0.1369331413644,0,0,0.26848625480174,0.051510909487581,0,0,0.0022616313045919,0.11272567762513,0,0.11719088656223,0.05413519067208,0.032149808469392,0.0010776865212543,0.042800088339168,0,0.036824700874584,0,0.015101935968085,0.02,0.32726620918179683,0.948822990647192
a9b9f900,0.15679413974973,0,0.28201552841964,0.095262496186807,0,0.070371568799107,0,0.034428059801463,0.021688871442945,0,0,0,0,0.10167150059411,0.069083276696158,0.10916794277591,0.028461328968368,0,0,0.026274466960646,0,0.0047808196051158,0,0.6645083092765907,0.7573646911835924
aa5ba703,0.09444463812444,0,0.11009480454276,0.0096746698460874,0,0.051418607206445,0.009304150164697,0.046440537685209,0.021360285473708,0,0,0,0,0.42638896442979,0,0.068990095735287,0,0.082573042741667,0.046399544069178,0,0,0.032910659980731,0,0.4183800598703914,0.9157498799130824
ab51cccb,0.033408059585421,0,0.022391103946663,0,0,0.24748885201018,0.061027561913597,0,0,0,0.030560007625469,0,0.019729686461933,0.030259777364566,0.10506301797712,0.0007,0.080963363012627,0.001,0,0.24283457672412,0.040554851439133,0.084067621094749,0.02,0.3102769152464497,0.9549066532976735
abc09f7c,0.13115543487827,0.03944744609727,0.14188914625222,0.11085500942554,0,0.14692017849518,0,0.047237938590407,0.039330398614178,0.024216586592786,0,0.02989088438173,0,0.11065586858051,0.013747879170602,0.10287299828703,0,0.022451862344031,0.022260932919305,0.0016750645349638,0,0.015392370835974,0,0.5228935057316647,0.853717300947556
abf27f2d,0.16517351264251,0,0.30838806931023,0.050811498238919,0,0.077109964739624,0,0.0043645790265283,0.077001656286478,0,0,0.087299516172735,0,0.059791313419941,0.02872277535868,0.027313108090595,0.061072695396565,0.0065805944618267,0.025754050659934,0,0,0.020616666195435,0,0.6684113793284825,0.7506554180885833
ac3052a6,0.12238209632464,0,0.22289413717068,0.097225158026185,0,0.031661460275413,0.036013377463883,0.0034166573028879,0,0,0,0.04254590996088,0,0.18129346770926,0.045357748073656,0.15072219041824,0.0048178603258897,0,0,0.036831838681578,0,0.024838098266803,0,0.5297745138112311,0.8481071080478583
ac32a9f2,0.083010133430113,0,0.067628170264864,0.0038943392069675,0,0.063457862877489,0,0.0048842751413388,0.02332442366204,0,0,0.062659999514959,0,0.29547056702764,0.021606661328267,0.24228629532531,0,0,0,0.075683720981429,0,0.056093551239581,0.1,0.14454953091875253,1.0522155248444454
ac3af473,0.13353067544108,0,0.49004726349283,0.052083751575433,0,0.1178980675767,0.032063685232835,0.0226140111777,0.0027775949074445,0,0.023119030449308,0,0,0.031957553273721,0.020303417139206,0.013243449569867,0.025526901337324,0.0081254290559761,0.018393907168925,0,0,0.0083152626016525,0,0.660241896162816,0.7523722832535161
ac6fccd6,0.076793025136863,0,0.16332960075162,0.11549026362172,0,0.041576304728971,0.089819046450528,0.018416953689262,0,0.042942691308565,0,0.042837377836248,0.036373922246077,0.026214322036044,0.052840016711336,0.15868777775751,0.084045828361207,0,0.028506429129892,0,0.0041478219549412,0.017978618279218,0,0.4821612530149751,0.878989475188792
acec1346,0.070018952844742,0,0.02594295326437,0.03614338480616,0,0.10669772996291,0.012132006923485,0.020160214530696,0.01282739552545,0,0,0.042548114475009,0,0.17326803618403,0.057871394947474,0.16811309478113,0.17558521162519,0,0.050051478455015,0.023386734798105,0,0.025253296876226,0,0.5883387067692154,0.8256123759467718
ae32fcc8,0.18183374176621,0,0.39065028914333,0.16546745043748,0,0.021552570128662,0.023313331989462,0.019269271188977,0.015085021268285,0,0,0.013179106030384,0,0.02377746084985,0.031112462719108,0.093562840294553,0.0050937905687856,0,0.013025327763529,0,0,0.0030773358513892,0,0.7087412300511603,0.7066063435819602
ae3d90f2,0,0.070191973128939,0.079275770747341,0.0072525604271392,0,0,0.16966091885301,0.0260886949309,0,0.049489552440277,0.058465306399729,0,0,0,0.047710778372542,0.19052612638352,0.21682933861827,0,0.023440689514159,0.027617713167818,0,0.033450577016355,0,0.352973739578939,0.9346314163517437
ae95b302,0.31343792229234,0,0.22572221077797,0.17948532055694,0,0,0,0.0047877670745237,0.050019577510116,0,0,0.01744129449785,0.0006,0.039121489342494,0.028534192213266,0.057916135024167,0.010673570792552,0,0.07222633259172,0,0,0,0,0.7029709705430081,0.7171252831730692
aead190d,0.071452791307155,0,0.22975287310803,0.13651082854097,0,0.095294279402499,0.056398167402997,0.029297527354535,0,0,0,0.034941860103559,0,0.081729259229156,0.1043323023053,0.079757058933566,0.030381891827621,0.011548464754682,0.024788890841615,0,0,0.013813804888315,0,0.5036427167302157,0.8637600580372969
